session_date,start,end,bars,open,high,low,close,volume,range_points,close_to_open_points
2018-02-05,2018-02-05 15:30:00,2018-02-05 22:59:00,435,6707.5,6813.5,6387.75,6467.25,801626,425.75,-240.25
2018-02-06,2018-02-06 15:30:00,2018-02-06 22:59:00,435,6409.25,6677.5,6373.75,6635.75,544884,303.75,226.5
2018-02-07,2018-02-07 15:30:00,2018-02-07 22:59:00,435,6645.25,6717.75,6532.0,6545.25,459288,185.75,-100.0
2018-02-08,2018-02-08 15:30:00,2018-02-08 22:59:00,435,6598.25,6604.25,6301.0,6336.25,529534,303.25,-262.0
2018-02-09,2018-02-09 15:30:00,2018-02-09 22:59:00,435,6390.5,6455.5,6164.0,6425.75,640631,291.5,35.25
2018-02-12,2018-02-12 15:30:00,2018-02-12 22:59:00,435,6475.0,6567.5,6425.0,6526.0,315101,142.5,51.0
2018-02-13,2018-02-13 15:30:00,2018-02-13 22:59:00,435,6486.75,6571.0,6476.0,6561.5,302668,95.0,74.75
2018-02-14,2018-02-14 15:30:00,2018-02-14 22:59:00,435,6520.5,6692.75,6516.25,6676.5,373319,176.5,156.0
2018-02-15,2018-02-15 15:30:00,2018-02-15 22:59:00,435,6738.0,6827.5,6669.75,6820.75,379070,157.75,82.75
2018-02-16,2018-02-16 15:30:00,2018-02-16 22:59:00,435,6783.0,6847.25,6762.0,6781.5,372611,85.25,-1.5
2018-02-19,2018-02-19 15:30:00,2018-02-19 18:59:00,210,6806.0,6807.25,6758.25,6779.75,27782,49.0,-26.25
2018-02-20,2018-02-20 15:30:00,2018-02-20 22:59:00,435,6747.75,6843.75,6745.0,6792.0,332979,98.75,44.25
2018-02-21,2018-02-21 15:30:00,2018-02-21 22:59:00,435,6817.0,6885.5,6741.25,6755.0,376621,144.25,-62.0
2018-02-22,2018-02-22 15:30:00,2018-02-22 22:59:00,435,6794.5,6831.5,6747.0,6796.0,347847,84.5,1.5
2018-02-23,2018-02-23 15:30:00,2018-02-23 22:59:00,435,6817.25,6913.75,6791.25,6902.5,303328,122.5,85.25
2018-02-26,2018-02-26 15:30:00,2018-02-26 22:59:00,435,6933.75,7007.5,6929.5,7003.5,228447,78.0,69.75
2018-02-27,2018-02-27 15:30:00,2018-02-27 22:59:00,435,6996.25,7008.5,6904.0,6913.75,430007,104.5,-82.5
2018-02-28,2018-02-28 15:30:00,2018-02-28 22:59:00,435,6945.25,6970.5,6857.75,6879.5,394557,112.75,-65.75
2018-03-01,2018-03-01 15:30:00,2018-03-01 22:59:00,435,6865.25,6898.0,6689.0,6765.75,685112,209.0,-99.5
2018-03-02,2018-03-02 15:30:00,2018-03-02 22:59:00,435,6672.5,6823.25,6646.0,6808.5,506432,177.25,136.0
2018-03-05,2018-03-05 15:30:00,2018-03-05 22:59:00,435,6781.5,6904.5,6753.25,6881.5,354382,151.25,100.0
2018-03-06,2018-03-06 15:30:00,2018-03-06 22:59:00,435,6918.0,6939.25,6871.75,6910.0,339800,67.5,-8.0
2018-03-07,2018-03-07 15:30:00,2018-03-07 22:59:00,435,6862.75,6937.0,6850.25,6923.5,360131,86.75,60.75
2018-03-08,2018-03-08 15:30:00,2018-03-08 22:59:00,435,6956.0,6977.25,6931.0,6972.25,289338,46.25,16.25
2018-03-09,2018-03-09 15:30:00,2018-03-09 22:59:00,435,7020.0,7103.75,7008.25,7096.75,122854,95.5,76.75
2018-03-12,2018-03-12 14:30:00,2018-03-12 21:59:00,435,7124.25,7158.75,7109.25,7136.25,94339,49.5,12.0
2018-03-13,2018-03-13 14:32:00,2018-03-13 21:14:00,30,7215.0,7240.0,7090.0,7117.0,82,150.0,-98.0
2018-03-14,2018-03-14 14:33:00,2018-03-14 21:14:00,22,7131.25,7139.0,7080.75,7092.5,48,58.25,-38.75
2018-03-15,2018-03-15 14:35:00,2018-03-15 21:14:00,29,7093.5,7131.5,7070.0,7103.5,132,61.5,10.0
2018-03-16,2018-03-16 14:33:00,2018-03-16 21:14:00,35,7100.25,7117.5,7071.0,7078.0,61,46.5,-22.25
2018-03-19,2018-03-19 14:30:00,2018-03-19 21:14:00,117,7001.75,7001.75,6859.0,6949.5,306,142.75,-52.25
2018-03-20,2018-03-20 14:30:00,2018-03-20 21:37:00,68,6922.75,6955.0,6901.0,6954.5,144,54.0,31.75
2018-03-21,2018-03-21 14:30:00,2018-03-21 21:30:00,84,6916.5,6984.0,6877.75,6910.5,248,106.25,-6.0
2018-03-22,2018-03-22 14:34:00,2018-03-22 21:47:00,126,6817.0,6855.0,6720.0,6722.0,299,135.0,-95.0
2018-03-23,2018-03-23 14:30:00,2018-03-23 21:57:00,169,6723.75,6751.75,6551.0,6573.5,488,200.75,-150.25
2018-03-26,2018-03-26 15:30:00,2018-03-26 22:30:00,122,6690.5,6805.75,6588.25,6804.5,352,217.5,114.0
2018-03-27,2018-03-27 15:31:00,2018-03-27 22:46:00,240,6841.0,6841.0,6524.0,6584.0,1033,317.0,-257.0
2018-03-28,2018-03-28 15:30:00,2018-03-28 22:37:00,301,6544.0,6605.0,6455.0,6514.0,1327,150.0,-30.0
2018-03-29,2018-03-29 15:30:00,2018-03-29 22:55:00,205,6537.0,6682.0,6477.0,6600.5,854,205.0,63.5
2018-04-02,2018-04-02 15:30:00,2018-04-02 22:58:00,244,6573.0,6595.25,6358.75,6444.0,973,236.5,-129.0
2018-04-03,2018-04-03 15:30:00,2018-04-03 22:47:00,177,6485.5,6524.0,6384.25,6500.0,924,139.75,14.5
2018-04-04,2018-04-04 15:31:00,2018-04-04 22:58:00,208,6387.0,6616.5,6385.75,6608.75,787,230.75,221.75
2018-04-05,2018-04-05 15:30:00,2018-04-05 22:14:00,127,6653.5,6672.0,6592.0,6627.5,496,80.0,-26.0
2018-04-06,2018-04-06 15:30:00,2018-04-06 22:50:00,204,6564.0,6625.0,6438.0,6480.0,697,187.0,-84.0
2018-04-09,2018-04-09 15:30:00,2018-04-09 22:30:00,237,6522.0,6641.5,6494.5,6524.5,912,147.0,2.5
2018-04-10,2018-04-10 15:30:00,2018-04-10 22:14:00,243,6620.5,6677.0,6571.0,6650.25,1196,106.0,29.75
2018-04-11,2018-04-11 15:30:00,2018-04-11 22:31:00,201,6620.0,6688.5,6612.0,6618.5,613,76.5,-1.5
2018-04-12,2018-04-12 15:30:00,2018-04-12 22:58:00,147,6660.25,6719.75,6658.0,6702.0,338,61.75,41.75
2018-04-13,2018-04-13 15:30:00,2018-04-13 22:58:00,149,6730.25,6738.0,6632.25,6667.0,985,105.75,-63.25
2018-04-16,2018-04-16 15:33:00,2018-04-16 22:44:00,92,6704.0,6745.5,6666.75,6732.0,182,78.75,28.0
2018-04-17,2018-04-17 15:30:00,2018-04-17 22:48:00,128,6774.0,6871.0,6768.0,6857.0,441,103.0,83.0
2018-04-18,2018-04-18 15:32:00,2018-04-18 22:14:00,111,6860.0,6892.25,6825.0,6870.0,215,67.25,10.0
2018-04-19,2018-04-19 15:30:00,2018-04-19 22:51:00,124,6831.25,6847.75,6782.0,6801.0,344,65.75,-30.25
2018-04-20,2018-04-20 15:30:00,2018-04-20 22:14:00,169,6790.0,6790.0,6675.5,6702.75,524,114.5,-87.25
2018-04-23,2018-04-23 15:31:00,2018-04-23 22:54:00,203,6724.0,6755.5,6644.5,6691.0,853,111.0,-33.0
2018-04-24,2018-04-24 15:32:00,2018-04-24 22:46:00,247,6705.0,6720.0,6495.0,6552.0,672,225.0,-153.0
2018-04-25,2018-04-25 15:30:00,2018-04-25 22:54:00,274,6545.25,6600.0,6458.75,6589.0,986,141.25,43.75
2018-04-26,2018-04-26 15:30:00,2018-04-26 22:59:00,190,6630.25,6773.0,6606.0,6767.0,647,167.0,136.75
2018-04-27,2018-04-27 15:30:00,2018-04-27 22:54:00,137,6775.5,6779.25,6654.75,6692.0,594,124.5,-83.5
2018-04-30,2018-04-30 15:31:00,2018-04-30 22:59:00,137,6701.0,6742.0,6625.0,6625.5,442,117.0,-75.5
2018-05-01,2018-05-01 15:31:00,2018-05-01 22:58:00,121,6620.5,6760.0,6603.0,6738.0,291,157.0,117.5
2018-05-02,2018-05-02 15:30:00,2018-05-02 22:49:00,84,6721.0,6743.0,6651.0,6651.0,239,92.0,-70.0
2018-05-03,2018-05-03 15:30:00,2018-05-03 22:14:00,179,6634.0,6692.5,6563.25,6688.25,613,129.25,54.25
2018-05-04,2018-05-04 15:31:00,2018-05-04 22:59:00,184,6644.75,6812.0,6635.0,6804.0,379,177.0,159.25
2018-05-07,2018-05-07 15:30:00,2018-05-07 22:14:00,107,6825.25,6873.5,6825.25,6851.0,428,48.25,25.75
2018-05-08,2018-05-08 15:30:00,2018-05-08 22:58:00,83,6839.0,6860.0,6794.5,6848.75,150,65.5,9.75
2018-05-09,2018-05-09 15:30:00,2018-05-09 22:33:00,112,6854.75,6926.25,6836.5,6922.5,183,89.75,67.75
2018-05-10,2018-05-10 15:30:00,2018-05-10 22:59:00,119,6939.75,6994.75,6935.25,6976.0,277,59.5,36.25
2018-05-11,2018-05-11 15:31:00,2018-05-11 22:36:00,81,6985.0,7000.0,6954.5,6987.5,162,45.5,2.5
2018-05-14,2018-05-14 15:30:00,2018-05-14 22:41:00,111,7002.0,7038.0,6984.5,6995.0,214,53.5,-7.0
2018-05-15,2018-05-15 15:30:00,2018-05-15 22:14:00,150,6939.5,6939.5,6880.0,6915.25,504,59.5,-24.25
2018-05-16,2018-05-16 15:30:00,2018-05-16 22:47:00,131,6928.5,6976.0,6924.75,6962.75,316,51.25,34.25
2018-05-17,2018-05-17 15:33:00,2018-05-17 22:14:00,105,6940.0,6985.5,6903.0,6931.0,259,82.5,-9.0
2018-05-18,2018-05-18 15:31:00,2018-05-18 22:37:00,98,6907.0,6930.5,6890.0,6902.5,226,40.5,-4.5
2018-05-21,2018-05-21 15:30:00,2018-05-21 22:56:00,136,6950.25,6981.75,6908.5,6942.0,375,73.25,-8.25
2018-05-22,2018-05-22 15:30:00,2018-05-22 22:14:00,124,6966.75,6978.75,6916.0,6934.25,308,62.75,-32.5
2018-05-23,2018-05-23 15:30:00,2018-05-23 22:58:00,201,6875.0,6985.0,6875.0,6981.25,611,110.0,106.25
2018-05-24,2018-05-24 15:31:00,2018-05-24 22:14:00,161,6985.0,6993.5,6910.5,6982.25,425,83.0,-2.75
2018-05-25,2018-05-25 15:30:00,2018-05-25 22:59:00,111,6981.75,7015.0,6969.25,6992.0,180,45.75,10.25
2018-05-28,2018-05-28 15:33:00,2018-05-28 18:59:00,32,6999.25,7022.5,6998.75,7017.0,70,23.75,17.75
2018-05-29,2018-05-29 15:30:00,2018-05-29 22:42:00,248,6958.5,6995.75,6918.0,6971.25,866,77.75,12.75
2018-05-30,2018-05-30 15:30:00,2018-05-30 22:55:00,195,6985.0,7018.5,6968.25,7010.25,553,50.25,25.25
2018-05-31,2018-05-31 15:30:00,2018-05-31 22:59:00,187,7003.0,7049.5,6983.5,7007.5,788,66.0,4.5
2018-06-01,2018-06-01 15:30:00,2018-06-01 22:50:00,264,7034.5,7114.25,7033.75,7110.0,1144,80.5,75.5
2018-06-04,2018-06-04 15:30:00,2018-06-04 22:57:00,281,7128.75,7176.0,7125.75,7173.0,1438,50.25,44.25
2018-06-05,2018-06-05 15:30:00,2018-06-05 22:57:00,269,7190.25,7210.5,7164.25,7210.0,1525,46.25,19.75
2018-06-06,2018-06-06 15:30:00,2018-06-06 22:59:00,415,7202.75,7247.0,7166.25,7241.0,7679,80.75,38.25
2018-06-07,2018-06-07 15:30:00,2018-06-07 22:58:00,426,7238.0,7239.5,7140.5,7185.0,35279,99.0,-53.0
2018-06-08,2018-06-08 15:30:00,2018-06-08 22:59:00,435,7138.75,7187.75,7124.5,7175.0,154898,63.25,36.25
2018-06-11,2018-06-11 15:30:00,2018-06-11 22:59:00,435,7171.0,7214.75,7170.0,7190.5,165778,44.75,19.5
2018-06-12,2018-06-12 15:30:00,2018-06-12 22:59:00,435,7206.5,7244.75,7198.75,7241.75,185521,46.0,35.25
2018-06-13,2018-06-13 15:30:00,2018-06-13 22:59:00,435,7246.0,7290.0,7219.25,7232.75,278517,70.75,-13.25
2018-06-14,2018-06-14 15:30:00,2018-06-14 22:59:00,435,7266.75,7321.0,7261.25,7311.75,249027,59.75,45.0
2018-06-15,2018-06-15 15:30:00,2018-06-15 22:59:00,435,7283.25,7293.75,7245.0,7277.0,269388,48.75,-6.25
2018-06-18,2018-06-18 15:30:00,2018-06-18 22:59:00,435,7232.5,7280.75,7208.75,7273.5,232503,72.0,41.0
2018-06-19,2018-06-19 15:30:00,2018-06-19 22:59:00,435,7179.5,7257.5,7157.5,7255.25,329635,100.0,75.75
2018-06-20,2018-06-20 15:30:00,2018-06-20 22:59:00,435,7285.5,7336.5,7280.0,7313.75,250141,56.5,28.25
2018-06-21,2018-06-21 15:30:00,2018-06-21 22:59:00,435,7322.25,7329.75,7226.25,7228.25,339257,103.5,-94.0
2018-06-22,2018-06-22 15:30:00,2018-06-22 22:59:00,435,7265.75,7268.25,7198.25,7219.0,268181,70.0,-46.75
2018-06-25,2018-06-25 15:30:00,2018-06-25 22:59:00,435,7159.25,7169.5,6995.5,7069.5,513962,174.0,-89.75
2018-06-26,2018-06-26 15:30:00,2018-06-26 22:59:00,435,7086.0,7130.0,7059.75,7092.75,321044,70.25,6.75
2018-06-27,2018-06-27 15:30:00,2018-06-27 22:59:00,435,7118.25,7151.5,6988.0,6999.25,419993,163.5,-119.0
2018-06-28,2018-06-28 15:30:00,2018-06-28 22:59:00,435,6983.75,7076.5,6968.5,7057.0,362680,108.0,73.25
2018-06-29,2018-06-29 15:30:00,2018-06-29 22:59:00,435,7084.75,7123.75,7061.25,7067.75,302958,62.5,-17.0
2018-07-02,2018-07-02 15:30:00,2018-07-02 22:59:00,435,7002.75,7119.75,6987.5,7115.75,297737,132.25,113.0
2018-07-03,2018-07-03 15:30:00,2018-07-03 19:14:00,225,7142.25,7143.75,7022.25,7023.75,223037,121.5,-118.5
2018-07-04,2018-07-04 15:30:00,2018-07-04 18:59:00,210,7046.5,7047.25,7024.25,7042.5,12811,23.0,-4.0
2018-07-05,2018-07-05 15:30:00,2018-07-05 22:59:00,435,7079.25,7128.0,7042.25,7125.75,265509,85.75,46.5
2018-07-06,2018-07-06 15:30:00,2018-07-06 22:59:00,435,7136.75,7237.75,7123.5,7231.0,235934,114.25,94.25
2018-07-09,2018-07-09 15:30:00,2018-07-09 22:59:00,435,7269.0,7303.5,7240.25,7303.0,219348,63.25,34.0
2018-07-10,2018-07-10 15:30:00,2018-07-10 22:59:00,435,7305.0,7317.5,7259.5,7273.0,228016,58.0,-32.0
2018-07-11,2018-07-11 15:30:00,2018-07-11 22:59:00,435,7243.75,7290.0,7237.75,7255.0,266194,52.25,11.25
2018-07-12,2018-07-12 15:30:00,2018-07-12 22:59:00,435,7294.25,7387.0,7288.25,7383.5,240682,98.75,89.25
2018-07-13,2018-07-13 15:30:00,2018-07-13 22:59:00,435,7385.75,7405.0,7367.0,7397.75,219864,38.0,12.0
2018-07-16,2018-07-16 15:30:00,2018-07-16 22:59:00,435,7394.25,7407.25,7316.0,7321.5,202056,91.25,-72.75
2018-07-17,2018-07-17 15:30:00,2018-07-17 22:59:00,435,7296.75,7436.0,7295.5,7425.0,278115,140.5,128.25
2018-07-18,2018-07-18 15:30:00,2018-07-18 22:59:00,435,7420.0,7426.75,7381.5,7398.25,221617,45.25,-21.75
2018-07-19,2018-07-19 15:30:00,2018-07-19 22:59:00,435,7379.25,7401.75,7354.75,7366.25,272969,47.0,-13.0
2018-07-20,2018-07-20 15:30:00,2018-07-20 22:59:00,435,7388.25,7413.75,7356.0,7366.0,212406,57.75,-22.25
2018-07-23,2018-07-23 15:30:00,2018-07-23 22:59:00,435,7340.0,7432.75,7311.5,7420.25,235279,121.25,80.25
2018-07-24,2018-07-24 15:30:00,2018-07-24 22:59:00,435,7463.0,7489.75,7386.75,7411.75,349158,103.0,-51.25
2018-07-25,2018-07-25 15:30:00,2018-07-25 22:59:00,435,7419.5,7530.0,7416.25,7484.0,308601,113.75,64.5
2018-07-26,2018-07-26 15:30:00,2018-07-26 22:59:00,435,7418.25,7450.0,7362.0,7426.0,299636,88.0,7.75
2018-07-27,2018-07-27 15:30:00,2018-07-27 22:59:00,435,7454.5,7457.0,7263.5,7299.75,470314,193.5,-154.75
2018-07-30,2018-07-30 15:30:00,2018-07-30 22:59:00,435,7305.5,7308.75,7166.75,7208.0,431327,142.0,-97.5
2018-07-31,2018-07-31 15:30:00,2018-07-31 22:59:00,435,7226.0,7298.0,7189.25,7292.5,356517,108.75,66.5
2018-08-01,2018-08-01 15:30:00,2018-08-01 22:59:00,435,7271.25,7303.75,7241.0,7286.0,304949,62.75,14.75
2018-08-02,2018-08-02 15:30:00,2018-08-02 22:59:00,435,7228.0,7395.25,7224.75,7392.75,365516,170.5,164.75
2018-08-03,2018-08-03 15:30:00,2018-08-03 22:59:00,435,7390.5,7407.0,7362.25,7406.0,236945,44.75,15.5
2018-08-06,2018-08-06 15:30:00,2018-08-06 22:59:00,435,7398.0,7449.75,7387.5,7442.5,210062,62.25,44.5
2018-08-07,2018-08-07 15:30:00,2018-08-07 22:59:00,435,7466.0,7486.75,7450.5,7480.5,225673,36.25,14.5
2018-08-08,2018-08-08 15:30:00,2018-08-08 22:59:00,435,7463.25,7496.0,7442.5,7462.75,213271,53.5,-0.5
2018-08-09,2018-08-09 15:30:00,2018-08-09 22:59:00,435,7476.75,7505.5,7464.75,7469.5,203502,40.75,-7.25
2018-08-10,2018-08-10 15:30:00,2018-08-10 22:59:00,435,7423.75,7446.75,7390.75,7432.25,319666,56.0,8.5
2018-08-13,2018-08-13 15:30:00,2018-08-13 22:59:00,435,7430.5,7479.0,7406.25,7418.5,310912,72.75,-12.0
2018-08-14,2018-08-14 15:30:00,2018-08-14 22:59:00,435,7437.0,7464.75,7397.0,7462.0,255921,67.75,25.0
2018-08-15,2018-08-15 15:30:00,2018-08-15 22:59:00,435,7398.0,7418.25,7316.5,7380.0,444323,101.75,-18.0
2018-08-16,2018-08-16 15:30:00,2018-08-16 22:59:00,435,7417.5,7434.5,7372.0,7381.25,273033,62.5,-36.25
2018-08-17,2018-08-17 15:30:00,2018-08-17 22:59:00,435,7366.5,7407.0,7321.75,7390.5,310589,85.25,24.0
2018-08-20,2018-08-20 15:30:00,2018-08-20 22:59:00,435,7405.25,7407.25,7351.5,7380.25,242346,55.75,-25.0
2018-08-21,2018-08-21 15:30:00,2018-08-21 22:59:00,435,7402.75,7452.25,7370.0,7377.0,280421,82.25,-25.75
2018-08-22,2018-08-22 15:30:00,2018-08-22 22:59:00,435,7390.25,7444.75,7381.25,7434.25,249329,63.5,44.0
2018-08-23,2018-08-23 15:30:00,2018-08-23 22:59:00,435,7422.75,7475.0,7411.25,7425.5,313173,63.75,2.75
2018-08-24,2018-08-24 15:30:00,2018-08-24 22:59:00,435,7448.5,7499.5,7446.0,7496.5,239049,53.5,48.0
2018-08-27,2018-08-27 15:30:00,2018-08-27 22:59:00,435,7531.75,7569.0,7517.75,7568.25,236321,51.25,36.5
2018-08-28,2018-08-28 15:30:00,2018-08-28 22:59:00,435,7588.5,7597.25,7564.25,7580.75,221980,33.0,-7.75
2018-08-29,2018-08-29 15:30:00,2018-08-29 22:59:00,435,7592.0,7674.5,7589.25,7672.5,264808,85.25,80.5
2018-08-30,2018-08-30 15:30:00,2018-08-30 22:59:00,435,7651.5,7697.0,7626.25,7642.5,336552,70.75,-9.0
2018-08-31,2018-08-31 15:30:00,2018-08-31 22:59:00,435,7642.0,7682.25,7633.25,7674.0,292824,49.0,32.0
2018-09-03,2018-09-03 15:30:00,2018-09-03 18:59:00,210,7670.0,7687.0,7668.5,7681.25,11708,18.5,11.25
2018-09-04,2018-09-04 15:30:00,2018-09-04 22:59:00,435,7637.75,7650.0,7586.75,7642.0,359442,63.25,4.25
2018-09-05,2018-09-05 15:30:00,2018-09-05 22:59:00,435,7615.25,7615.5,7503.25,7536.0,454709,112.25,-79.25
2018-09-06,2018-09-06 15:30:00,2018-09-06 22:59:00,435,7530.0,7539.0,7407.75,7455.5,573114,131.25,-74.5
2018-09-07,2018-09-07 15:30:00,2018-09-07 22:59:00,435,7406.5,7494.75,7402.0,7434.0,492645,92.75,27.5
2018-09-10,2018-09-10 15:30:00,2018-09-10 22:59:00,435,7471.75,7476.75,7414.0,7460.5,351675,62.75,-11.25
2018-09-11,2018-09-11 15:30:00,2018-09-11 22:59:00,435,7423.25,7524.75,7404.5,7514.5,384484,120.25,91.25
2018-09-12,2018-09-12 15:30:00,2018-09-12 22:59:00,435,7501.75,7506.25,7425.0,7482.0,503835,81.25,-19.75
2018-09-13,2018-09-13 15:30:00,2018-09-13 22:59:00,434,7561.25,7611.25,7560.0,7593.75,42749,51.25,32.5
2018-09-14,2018-09-14 15:30:00,2018-09-14 22:59:00,435,7602.5,7614.0,7544.25,7574.0,245484,69.75,-28.5
2018-09-17,2018-09-17 15:30:00,2018-09-17 22:59:00,435,7559.75,7566.5,7458.0,7464.75,338670,108.5,-95.0
2018-09-18,2018-09-18 15:30:00,2018-09-18 22:59:00,435,7471.75,7564.25,7467.25,7529.25,320118,97.0,57.5
2018-09-19,2018-09-19 15:30:00,2018-09-19 22:59:00,435,7527.25,7546.0,7470.75,7529.0,319271,75.25,1.75
2018-09-20,2018-09-20 15:30:00,2018-09-20 22:59:00,435,7571.5,7616.75,7552.75,7613.25,312558,64.0,41.75
2018-09-21,2018-09-21 15:30:00,2018-09-21 22:59:00,435,7625.0,7634.5,7547.5,7547.5,296948,87.0,-77.5
2018-09-24,2018-09-24 15:30:00,2018-09-24 22:59:00,435,7505.75,7594.0,7473.75,7591.0,333383,120.25,85.25
2018-09-25,2018-09-25 15:30:00,2018-09-25 22:59:00,435,7576.0,7599.0,7550.5,7598.5,266789,48.5,22.5
2018-09-26,2018-09-26 15:30:00,2018-09-26 22:59:00,435,7596.5,7668.0,7577.5,7590.25,348799,90.5,-6.25
2018-09-27,2018-09-27 15:30:00,2018-09-27 22:59:00,435,7626.25,7686.25,7621.5,7665.0,297404,64.75,38.75
2018-09-28,2018-09-28 15:30:00,2018-09-28 22:59:00,435,7634.75,7677.0,7623.25,7668.25,288629,53.75,33.5
2018-10-01,2018-10-01 15:30:00,2018-10-01 22:59:00,435,7698.5,7728.75,7652.0,7674.75,287155,76.75,-23.75
2018-10-02,2018-10-02 15:30:00,2018-10-02 22:59:00,435,7661.75,7712.75,7635.25,7658.25,323412,77.5,-3.5
2018-10-03,2018-10-03 15:30:00,2018-10-03 22:59:00,435,7685.0,7703.75,7645.5,7651.5,331466,58.25,-33.5
2018-10-04,2018-10-04 15:30:00,2018-10-04 22:59:00,435,7628.75,7632.75,7456.5,7523.5,591989,176.25,-105.25
2018-10-05,2018-10-05 15:30:00,2018-10-05 22:59:00,435,7510.0,7534.75,7347.0,7438.25,597784,187.75,-71.75
2018-10-08,2018-10-08 15:30:00,2018-10-08 22:59:00,435,7386.5,7439.0,7286.5,7392.0,515754,152.5,5.5
2018-10-09,2018-10-09 15:30:00,2018-10-09 22:59:00,435,7380.75,7455.75,7361.75,7394.75,488520,94.0,14.0
2018-10-10,2018-10-10 15:30:00,2018-10-10 22:59:00,435,7353.25,7356.25,7000.0,7003.25,825404,356.25,-350.0
2018-10-11,2018-10-11 15:30:00,2018-10-11 22:59:00,435,7040.5,7138.0,6907.75,7043.0,873541,230.25,2.5
2018-10-12,2018-10-12 15:30:00,2018-10-12 22:59:00,435,7162.0,7197.75,7035.0,7184.75,597630,162.75,22.75
2018-10-15,2018-10-15 15:30:00,2018-10-15 22:59:00,435,7148.75,7162.5,7060.75,7069.75,501770,101.75,-79.0
2018-10-16,2018-10-16 15:30:00,2018-10-16 22:59:00,435,7159.5,7357.5,7147.0,7340.5,494847,210.5,181.0
2018-10-17,2018-10-17 15:30:00,2018-10-17 22:59:00,435,7330.75,7335.0,7221.5,7314.75,554934,113.5,-16.0
2018-10-18,2018-10-18 15:30:00,2018-10-18 22:59:00,435,7266.75,7270.5,7094.5,7156.0,612975,176.0,-110.75
2018-10-19,2018-10-19 15:30:00,2018-10-19 22:59:00,435,7175.0,7244.25,7092.75,7104.5,541674,151.5,-70.5
2018-10-22,2018-10-22 15:30:00,2018-10-22 22:59:00,435,7160.5,7210.5,7100.5,7159.0,504370,110.0,-1.5
2018-10-23,2018-10-23 15:30:00,2018-10-23 22:59:00,435,7026.25,7164.0,6944.0,7141.75,645977,220.0,115.5
2018-10-24,2018-10-24 15:30:00,2018-10-24 22:59:00,435,7121.25,7131.0,6785.75,6876.25,739138,345.25,-245.0
2018-10-25,2018-10-25 15:30:00,2018-10-25 22:59:00,435,6906.0,7075.75,6872.75,6890.0,609284,203.0,-16.0
2018-10-26,2018-10-26 15:30:00,2018-10-26 22:59:00,435,6791.25,6986.5,6750.5,6868.5,844720,236.0,77.25
2018-10-29,2018-10-29 14:30:00,2018-10-29 21:59:00,435,6952.5,6982.75,6580.5,6722.0,749088,402.25,-230.5
2018-10-30,2018-10-30 14:30:00,2018-10-30 21:59:00,435,6694.5,6849.25,6661.0,6843.75,642786,188.25,149.25
2018-10-31,2018-10-31 14:30:00,2018-10-31 21:59:00,435,6928.25,7039.25,6927.25,6959.0,599818,112.0,30.75
2018-11-01,2018-11-01 14:30:00,2018-11-01 21:59:00,435,6990.25,7079.75,6936.75,7029.0,457244,143.0,38.75
2018-11-02,2018-11-02 14:30:00,2018-11-02 21:59:00,435,7050.25,7092.5,6911.25,6975.75,577873,181.25,-74.5
2018-11-05,2018-11-05 15:30:00,2018-11-05 22:59:00,435,6969.75,6971.25,6865.0,6949.0,417081,106.25,-20.75
2018-11-06,2018-11-06 15:30:00,2018-11-06 22:59:00,435,6941.0,7034.75,6932.25,7013.5,424854,102.5,72.5
2018-11-07,2018-11-07 15:30:00,2018-11-07 22:59:00,435,7078.25,7225.0,7061.75,7219.5,439273,163.25,141.25
2018-11-08,2018-11-08 15:30:00,2018-11-08 22:59:00,435,7179.5,7202.5,7132.0,7149.75,371776,70.5,-29.75
2018-11-09,2018-11-09 15:30:00,2018-11-09 22:59:00,435,7098.75,7116.25,6989.0,7029.0,487000,127.25,-69.75
2018-11-12,2018-11-12 15:30:00,2018-11-12 22:59:00,435,6994.0,7009.0,6825.75,6841.25,594149,183.25,-152.75
2018-11-13,2018-11-13 15:30:00,2018-11-13 22:59:00,435,6864.75,6962.0,6818.25,6855.75,560850,143.75,-9.0
2018-11-14,2018-11-14 15:30:00,2018-11-14 22:59:00,435,6903.75,6929.5,6746.0,6782.25,583730,183.5,-121.5
2018-11-15,2018-11-15 15:30:00,2018-11-15 22:59:00,435,6768.25,6920.5,6712.25,6888.25,618160,208.25,120.0
2018-11-16,2018-11-16 15:30:00,2018-11-16 22:59:00,435,6836.5,6915.0,6807.5,6897.25,549809,107.5,60.75
2018-11-19,2018-11-19 15:30:00,2018-11-19 22:59:00,435,6845.25,6852.5,6632.25,6674.5,633511,220.25,-170.75
2018-11-20,2018-11-20 15:30:00,2018-11-20 22:59:00,435,6501.75,6625.25,6449.5,6523.0,702125,175.75,21.25
2018-11-21,2018-11-21 15:30:00,2018-11-21 22:59:00,435,6620.0,6647.75,6571.0,6579.25,404261,76.75,-40.75
2018-11-22,2018-11-22 15:30:00,2018-11-22 18:59:00,210,6548.25,6554.75,6506.5,6521.0,30513,48.25,-27.25
2018-11-23,2018-11-23 15:30:00,2018-11-23 19:14:00,225,6530.0,6601.5,6522.0,6531.0,183986,79.5,1.0
2018-11-26,2018-11-26 15:30:00,2018-11-26 22:59:00,435,6624.25,6696.5,6596.25,6639.75,396095,100.25,15.5
